Nominal Family,Genus,species,Gender,Nemaplex Code,cp value,feeding,feeding code,Habit,Functional guild,Basal Wtg,Enrich Wtg,Structure Wtg,Length mm,Length micm,a,Width micm,Weight micg,qCPr (µg/day),qCRs (µg/day),qMFP (µg/day),,,Family,Familymm,Gender,cp value,feeding,feeding code,nFamily,FamavgMass,StderrMass,FamavgqCPr,StderrCPr,FamavgqCRs,StderrCRs,FamavgqMFP,StderrMFP,,Lmax,Lmin,Wmax,Wmin,Wgtmax,Wgtmin,,,max lngth,min lngth,max wdth,min wdth,max wgt,min wgt,,SSQWeight(µg),Stderr,SSQC-Production,Stderr,SSQC-Respiration,Stderr,SSQMet. Ftprnt,Stderr,,,,,,
Aulolaimidae,Aulolaimus,costatus,Female,G561,3,3,b,,b3,,,1.8,0.680,680.000,27.500,24.727,0.260,0.001,0.004,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.67,35.29411765,20.9375,0.934256055,0.183571167,,0.067527821,,5.21048E-07,,1.87339E-05,,2.55035E-05,,,,,,,
Aulolaimidae,Aulolaimus,nannocephalus,Female,G561,3,3,b,,b3,,,1.8,0.800,800.000,33.000,24.242,0.294,0.001,0.005,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.67,35.29411765,20.9375,0.934256055,0.183571167,,0.086346392,,6.66253E-07,,2.25267E-05,,3.09411E-05,,,,,,,
Aulolaimidae,Aulolaimus,nannocephalus,Female,G561,3,3,b,,b3,,,1.8,0.861,860.500,36.400,23.640,0.301,0.001,0.005,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.67,35.29411765,20.9375,0.934256055,0.183571167,,0.090335769,,6.97035E-07,,2.33029E-05,,3.20604E-05,,,,,,,
Aulolaimidae,Aulolaimus,oxycephalus,Female,G561,3,3,b,,b3,,,1.8,0.670,670.000,32.000,20.938,0.184,0.001,0.003,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.67,35.29411765,20.9375,0.934256055,0.183571167,,0.033698373,,2.60018E-07,,1.1123E-05,,1.47843E-05,,,,,,,
Aulolaimidae,Aulolaimus,oxycephalus,Female,G561,3,3,b,,b3,,,1.8,0.760,760.000,27.500,27.636,0.363,0.001,0.006,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.76,35.29411765,27.63636364,0.934256055,0.362790083,,0.131616644,,1.01556E-06,,3.09028E-05,,4.31226E-05,,,,,,,
Aulolaimidae,Pseudoaulolaimus,anchilocaudatus,Female,G562,3,3,b,,b3,,,1.8,1.050,1050.000,32.150,32.659,0.700,0.002,0.009,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.05,35.29411765,32.65940902,0.934256055,0.69998053,,0.489972742,,3.78065E-06,,8.28217E-05,,0.000121993,,,,,,,
Aulolaimidae,Pseudoaulolaimus,anchilocaudatus,Female,G562,3,3,b,,b3,,,1.8,1.105,1105.000,33.500,32.985,0.751,0.002,0.010,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.105,35.29411765,32.98507463,0.934256055,0.751410462,,0.564617682,,4.35662E-06,,9.21151E-05,,0.000136537,,,,,,,
Aulolaimidae,Pseudoaulolaimus,anchilocaudatus,Female,G562,3,3,b,,b3,,,1.8,1.200,1200.000,34.000,35.294,0.934,0.003,0.011,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,35.29411765,35.29411765,0.934256055,0.934256055,,0.872834377,,6.73483E-06,,0.000127707,,0.000193096,,,,,,,
Aulolaimoididae,Oostenbrinkia,parva,Female,0,4,8,o,,o4,,,3.2,0.490,490.000,29.900,16.388,0.082,0.000,0.002,0.002,,,Aulolaimoididae,Aulolaimoididae,Female,4,8,o,1,0.082248101,,0.00017135,,0.001826425,,0.001997775,,,0.49,0.49,16.38795987,16.38795987,0.082248101,0.082248101,,,0.49,0.49,16.38795987,16.38795987,0.082248101,0.082248101,,0.00676475,,2.93609E-08,,3.33583E-06,,3.99111E-06,,,,,,,
Bastianiidae,Bastiania,gracilis,Female,G571,3,3,b,,b3,,,1.8,0.950,950.000,75.000,12.667,0.095,0.000,0.002,0.002,,,Bastianiidae,Bastianiidae,Female,3,3,b,8,0.17384802,0.022782741,0.000482911,6.32854E-05,0.003166121,0.00031246,0.003649032,0.000375708,,1.52,0.74,20.40816327,12.66666667,0.27097284,0.095263889,,,1.52,0.74,20.40816327,12.66666667,0.27097284,0.095263889,,0.009075209,0.022782741,7.00248E-08,6.32854E-05,4.15822E-06,0.00031246,5.30746E-06,0.000375708,,,,,,
Bastianiidae,Bastiania,gracilis,Female,G571,3,3,b,,b3,,,1.8,0.990,990.000,74.000,13.378,0.111,0.000,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,0.74,20.40816327,13.37837838,0.27097284,0.110744499,,0.012264344,,9.46323E-08,,5.21193E-06,,6.71115E-06,,,,,,,
Bastianiidae,Bastiania,longicaudata,Female,G571,3,3,b,,b3,,,1.8,1.000,1000.000,49.000,20.408,0.260,0.001,0.004,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,0.74,20.40816327,16.38461538,0.27097284,0.13548642,,0.067760362,,5.22842E-07,,1.87822E-05,,2.55725E-05,,,,,,,
Bastianiidae,Bastiania,uncinata,Female,G571,3,3,b,,b3,,,1.8,1.065,1065.000,65.000,16.385,0.179,0.000,0.003,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,0.74,20,16.38461538,0.27097284,0.13548642,,0.031930392,,2.46376E-07,,1.06824E-05,,1.41734E-05,,,,,,,
Bastianiidae,Dintheria,tenuissima,Female,G572,3,3,b,,b3,,,1.8,1.520,1520.000,90.000,16.889,0.271,0.001,0.004,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,0.74,20,16.88888889,0.27097284,0.13548642,,0.07342628,,5.66561E-07,,1.99482E-05,,2.72384E-05,,,,,,,
Bastianiidae,Odontolaimus,aquaticus,Female,G551,3,3,b,,b3,,,1.8,0.760,760.000,45.000,16.889,0.135,0.000,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.74,20,16.88888889,0.185,0.13548642,,0.01835657,,1.4164E-07,,7.05275E-06,,9.19335E-06,,,,,,,
Bastianiidae,Odontolaimus,chlorurus,Female,G551,3,3,b,,b3,,,1.8,0.740,740.000,37.000,20.000,0.185,0.001,0.003,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.74,20,17.90697674,0.185,0.154317537,,0.034225,,2.64082E-07,,1.12531E-05,,1.49649E-05,,,,,,,
Bastianiidae,Odontolaimus,chlorurus,Female,G551,3,3,b,,b3,,,1.8,0.770,770.000,43.000,17.907,0.154,0.000,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.77,17.90697674,17.90697674,0.154317537,0.154317537,,0.023813902,,1.83749E-07,,8.5731E-06,,1.12671E-05,,,,,,,
Bathyodontidae,Bathyodontus,cylindricus,Female,G641,4,3,b,,b4,,,3.2,0.855,855.000,16.000,53.438,1.526,0.003,0.016,0.020,,,Bathyodontidae,Bathyodontidae,Female,4,3,b,6,1.802194192,0.289200499,0.003754571,0.000602501,0.018299375,0.002140675,0.022053946,0.002742827,,2,0.855,61.62790698,35.0877193,3.145217854,1.101514063,,,2,0.855,61.62790698,35.0877193,3.145217854,1.101514063,,2.32850295,0.289200499,1.01063E-05,0.000602501,0.000266577,0.002140675,0.000380493,0.002742827,,,,,,
Bathyodontidae,Bathyodontus,cylindricus,Female,G641,4,3,b,,b4,,,3.2,1.100,1100.000,23.000,47.826,1.573,0.003,0.017,0.020,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.89,61.62790698,35.0877193,3.145217854,1.101514063,,2.472890018,,1.0733E-05,,0.000278881,,0.000399035,,,,,,,
Bathyodontidae,Bathyodontus,mirus,Female,G641,4,3,b,,b4,,,3.2,0.890,890.000,20.000,44.500,1.102,0.002,0.013,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.89,61.62790698,35.0877193,3.145217854,1.101514063,,1.21333323,,5.2662E-06,,0.000163493,,0.000227445,,,,,,,
Bathyodontidae,Bathyodontus,mirus,Female,G641,4,3,b,,b4,,,3.2,1.000,1000.000,18.000,55.556,1.929,0.004,0.019,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,61.62790698,35.0877193,3.145217854,1.538935057,,3.72108863,,1.61506E-05,,0.000378894,,0.000551497,,,,,,,
Bathyodontidae,Bathyodontus,mirus,Female,G641,4,3,b,,b4,,,3.2,1.325,1325.000,21.500,61.628,3.145,0.007,0.028,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.325,61.62790698,35.0877193,3.145217854,1.538935057,,9.892395351,,4.29357E-05,,0.000788844,,0.001199854,,,,,,,
Bathyodontidae,Cryptonchus,tristis,Female,G642,4,3,b,,b4,,,3.2,2.000,2000.000,57.000,35.088,1.539,0.003,0.016,0.020,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,35.0877193,35.0877193,1.538935057,1.538935057,,2.368321109,,1.02792E-05,,0.000269989,,0.000385629,,,,,,,
Belondiridae,Axonchium,amplicolle,Female,G751,5,1,h,,h5,,,,1.500,1500.000,35.000,42.857,1.722,0.003,0.018,0.021,,,Belondiridae,Belondiridae,Female,5,1,h,46,6.467414851,0.997971221,0.010779025,0.001663285,0.044487845,0.005005352,0.055266869,0.00665409,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,2.965073147,0.997971221,8.23631E-06,0.001663285,0.000319552,0.005005352,0.000430393,0.00665409,,,,,,
Belondiridae,Axonchium,asacculum,Female,G751,5,1,h,,h5,,,,1.070,1070.000,43.500,24.598,0.405,0.001,0.006,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,0.163721484,,4.54782E-07,,3.63994E-05,,4.49915E-05,,,,,,,
Belondiridae,Axonchium,coomansi,Female,G751,5,1,h,,h5,,,,1.850,1850.000,49.000,37.755,1.648,0.003,0.017,0.020,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,2.71647733,,7.54577E-06,,0.00029924,,0.000401822,,,,,,,
Belondiridae,Axonchium,coronatum,Female,G751,5,1,h,,h5,,,,3.400,3400.000,47.000,72.340,11.120,0.019,0.072,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,123.6636626,,0.00034351,,0.005244409,,0.008272325,,,,,,,
Belondiridae,Axonchium,nairi,Female,G751,5,1,h,,h5,,,,2.400,2400.000,43.000,55.814,4.673,0.008,0.038,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,21.83502345,,6.06528E-05,,0.0014285,,0.002077855,,,,,,,
Belondiridae,Axonchium,propinquum,Female,G751,5,1,h,,h5,,,,1.850,1850.000,51.500,35.922,1.492,0.002,0.016,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,2.226186214,,6.18385E-06,,0.000257743,,0.000343772,,,,,,,
Belondiridae,Axonchium,propinquum,Female,G751,5,1,h,,h5,,,,2.000,2000.000,53.000,37.736,1.780,0.003,0.018,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,3.168374653,,8.80104E-06,,0.000335848,,0.000453383,,,,,,,
Belondiridae,Axonchoides,smokyensis,Female,G754,5,1,h,,h5,,,,2.870,2870.000,59.350,48.357,4.195,0.007,0.035,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,17.59415939,,4.88727E-05,,0.001214902,,0.001751117,,,,,,,
Belondiridae,Belondira,apitica,Female,,5,1,h,,h5,,,,2.100,2100.000,45.000,46.667,2.858,0.005,0.026,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,8.170069444,,2.26946E-05,,0.000683415,,0.000955186,,,,,,,
Belondiridae,Belondira,murtazai,Female,,5,1,h,,h5,,,,0.955,955.000,45.000,21.222,0.269,0.000,0.004,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,0.072265366,,2.00737E-07,,1.97112E-05,,2.38902E-05,,,,,,,
Belondiridae,Belondira,nepalensis,Female,,5,1,h,,h5,,,,0.890,890.000,36.500,24.384,0.331,0.001,0.005,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,0.89,126.2903226,24.38356164,39.02581027,0.330722931,,0.109377657,,3.03827E-07,,2.68975E-05,,3.29187E-05,,,,,,,
Belondiridae,Immanigula,laeta,Female,,5,1,h,,h5,,,,3.210,3210.000,44.500,72.135,10.439,0.017,0.069,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,1.1,126.2903226,26.73913043,39.02581027,0.549641718,,108.9808486,,0.000302725,,0.004770102,,0.00747618,,,,,,,
Belondiridae,Metaxonchium,bihariense,Female,,5,1,h,,h5,,,,2.345,2345.000,40.000,58.625,5.037,0.008,0.040,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,1.1,126.2903226,26.73913043,39.02581027,0.549641718,,25.37331153,,7.04814E-05,,0.001598814,,0.002340672,,,,,,,
Belondiridae,Metaxonchium,choristum,Female,,5,1,h,,h5,,,,2.355,2355.000,40.000,58.875,5.102,0.009,0.040,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,1.1,126.2903226,26.73913043,39.02581027,0.549641718,,26.02948276,,7.23041E-05,,0.001629724,,0.002388573,,,,,,,
Belondiridae,Metaxonchium,coronatum,Female,,5,1,h,,h5,,,,3.315,3315.000,46.500,71.290,10.530,0.018,0.070,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,1.1,126.2903226,26.73913043,39.02581027,0.549641718,,110.8790304,,0.000307997,,0.00483228,,0.007580219,,,,,,,
Belondiridae,Metaxonchium,coronatum,Female,,5,1,h,,h5,,,,3.600,3600.000,51.000,70.588,11.211,0.019,0.073,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,1.1,126.2903226,26.73913043,39.02581027,0.549641718,,125.6881503,,0.000349134,,0.00530867,,0.008380623,,,,,,,
Belondiridae,Metaxonchium,coxi,Female,,5,1,h,,h5,,,,3.405,3405.000,42.500,80.118,13.660,0.023,0.084,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,1.1,126.2903226,26.73913043,39.02581027,0.549641718,,186.5980118,,0.000518328,,0.007139951,,0.01150579,,,,,,,
Belondiridae,Metaxonchium,crassum,Female,,5,1,h,,h5,,,,3.915,3915.000,31.000,126.290,39.026,0.065,0.186,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915,1.1,126.2903226,26.73913043,39.02581027,0.549641718,,1523.013867,,0.004230594,,0.034478066,,0.062863386,,,,,,,
Belondiridae,Metaxonchium,echinulatum,Female,,5,1,h,,h5,,,,1.870,1870.000,34.500,54.203,3.434,0.006,0.030,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,3.645,1.1,100,26.73913043,17.96875,0.549641718,,11.79052908,,3.27515E-05,,0.000899839,,0.001275934,,,,,,,
Belondiridae,Metaxonchium,echinulatum,Female,,5,1,h,,h5,,,,1.870,1870.000,34.500,54.203,3.434,0.006,0.030,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,3.645,1.1,100,26.73913043,17.96875,0.549641718,,11.79052908,,3.27515E-05,,0.000899839,,0.001275934,,,,,,,
Belondiridae,Metaxonchium,giennense,Female,,5,1,h,,h5,,,,2.740,2740.000,39.000,70.256,8.453,0.014,0.059,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,3.645,1.1,100,26.73913043,17.96875,0.549641718,,71.45045249,,0.000198473,,0.003475512,,0.005335065,,,,,,,
Belondiridae,Metaxonchium,gigas,Female,,5,1,h,,h5,,,,3.645,3645.000,44.000,82.841,15.634,0.026,0.093,0.120,,,,,,,,,,,,,,,,,,,,,,,,,,,3.645,1.1,100,26.73913043,17.96875,0.549641718,,244.4187534,,0.000678941,,0.008742102,,0.014293567,,,,,,,
Belondiridae,Metaxonchium,japonicum,Female,,5,1,h,,h5,,,,2.350,2350.000,37.500,62.667,5.768,0.010,0.044,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,1.1,100,26.73913043,17.96875,0.549641718,,33.26918311,,9.24144E-05,,0.001959055,,0.002902457,,,,,,,
Belondiridae,Metaxonchium,kainahillum,Female,,5,1,h,,h5,,,,1.790,1790.000,40.000,44.750,2.240,0.004,0.022,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,1.1,100,26.73913043,17.96875,0.549641718,,5.019243385,,1.39423E-05,,0.000474235,,0.000650805,,,,,,,
Belondiridae,Metaxonchium,leptocephalum,Female,,5,1,h,,h5,,,,2.125,2125.000,37.000,57.432,4.381,0.007,0.036,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,1.1,100,26.73913043,17.96875,0.549641718,,19.19140386,,5.33095E-05,,0.001296717,,0.001875867,,,,,,,
Belondiridae,Metaxonchium,macrophallum,Female,,5,1,h,,h5,,,,1.560,1560.000,41.000,38.049,1.412,0.002,0.015,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,1.1,100,26.73913043,17.96875,0.549641718,,1.992380112,,5.53439E-06,,0.000237161,,0.000315154,,,,,,,
Belondiridae,Metaxonchium,micans,Female,,5,1,h,,h5,,,,2.435,2435.000,33.500,72.687,8.041,0.013,0.057,0.070,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,1.1,100,26.73913043,17.96875,0.549641718,,64.65090369,,0.000179586,,0.003224378,,0.004925874,,,,,,,
Belondiridae,Metaxonchium,mizukuboi,Female,,5,1,h,,h5,,,,2.350,2350.000,49.000,47.959,3.378,0.006,0.030,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,1.1,100,26.73913043,17.96875,0.549641718,,11.41255512,,3.17015E-05,,0.000878117,,0.00124351,,,,,,,
Belondiridae,Metaxonchium,nobile,Female,,5,1,h,,h5,,,,3.270,3270.000,37.000,88.378,15.963,0.027,0.095,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,1.1,100,26.73913043,17.96875,0.549641718,,254.8236044,,0.000707843,,0.009019755,,0.014781141,,,,,,,
Belondiridae,Metaxonchium,paravalvulatum,Female,,5,1,h,,h5,,,,3.065,3065.000,38.500,79.610,12.141,0.020,0.077,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,3.145,1.1,100,26.73913043,17.96875,0.549641718,,147.4008506,,0.000409447,,0.0059826,,0.009522259,,,,,,,
Belondiridae,Metaxonchium,persicum,Female,,5,1,h,,h5,,,,2.755,2755.000,37.000,74.459,9.546,0.016,0.065,0.080,,,,,,,,,,,,,,,,,,,,,,,,,,,3.145,1.1,100,26.73913043,17.96875,0.549641718,,91.1344879,,0.000253151,,0.004171354,,0.006479727,,,,,,,
Belondiridae,Metaxonchium,serpens,Female,,5,1,h,,h5,,,,3.145,3145.000,49.500,63.535,7.935,0.013,0.056,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,3.145,1.1,100,26.73913043,17.96875,0.549641718,,62.9597707,,0.000174888,,0.003160912,,0.004822819,,,,,,,
Belondiridae,Metaxonchium,solitare,Female,,5,1,h,,h5,,,,2.115,2115.000,48.500,43.608,2.514,0.004,0.024,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,2.875,1.1,100,26.73913043,17.96875,0.549641718,,6.319101199,,1.75531E-05,,0.000563646,,0.000780133,,,,,,,
Belondiridae,Metaxonchium,spiculum,Female,,5,1,h,,h5,,,,1.725,1725.000,44.500,38.764,1.620,0.003,0.017,0.020,,,,,,,,,,,,,,,,,,,,,,,,,,,2.875,1.1,100,26.73913043,17.96875,0.549641718,,2.624548407,,7.29041E-06,,0.000291612,,0.000391119,,,,,,,
Belondiridae,Metaxonchium,tacitum,Female,,5,1,h,,h5,,,,1.860,1860.000,31.000,60.000,4.185,0.007,0.035,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,2.875,1.1,100,26.73913043,17.96875,0.549641718,,17.514225,,4.86506E-05,,0.00121076,,0.001744815,,,,,,,
Belondiridae,Metaxonchium,thornei,Female,,5,1,h,,h5,,,,1.700,1700.000,38.500,44.156,2.072,0.003,0.021,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,2.875,1.1,100,26.73913043,17.96875,0.549641718,,4.2915151,,1.19209E-05,,0.00042167,,0.000575389,,,,,,,
Belondiridae,Metaxonchium,thornei,Female,,5,1,h,,h5,,,,1.880,1880.000,37.500,50.133,2.953,0.005,0.027,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,2.875,1.1,100,26.73913043,17.96875,0.549641718,,8.721316738,,2.42259E-05,,0.000717714,,0.001005662,,,,,,,
Belondiridae,Metaxonchium,toroense,Female,,5,1,h,,h5,,,,2.875,2875.000,28.750,100.000,17.969,0.030,0.104,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,2.875,1.1,100,26.73913043,17.96875,0.549641718,,322.8759766,,0.000896878,,0.010771887,,0.017885216,,,,,,,
Belondiridae,Metaxonchium,vaginatum,Female,,5,1,h,,h5,,,,2.335,2335.000,38.000,61.447,5.510,0.009,0.043,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,1.1,85,26.73913043,12.2825,0.549641718,,30.36315927,,8.43421E-05,,0.001829259,,0.00269918,,,,,,,
Belondiridae,Metaxonchium,valvulatum,Female,,5,1,h,,h5,,,,2.720,2720.000,32.000,85.000,12.283,0.020,0.078,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,1.1,85,26.73913043,12.2825,0.549641718,,150.8598063,,0.000419055,,0.006087587,,0.009701033,,,,,,,
Belondiridae,Metaxonchium,zealandicum,Female,,5,1,h,,h5,,,,2.700,2700.000,39.000,69.231,8.088,0.013,0.057,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,1.1,69.23076923,26.73913043,8.088017751,0.549641718,,65.41603115,,0.000181711,,0.003252956,,0.004972325,,,,,,,
Belondiridae,Nimigula,unica,Female,,5,1,h,,h5,,,,2.450,2450.000,42.000,58.333,5.211,0.009,0.041,0.050,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1.1,58.33333333,26.73913043,5.210503472,0.549641718,,27.14934643,,7.54149E-05,,0.001682033,,0.002469769,,,,,,,
Belondiridae,Phallaxonchium,insolitum,Female,,5,1,h,,h5,,,,1.795,1795.000,48.000,37.396,1.569,0.003,0.017,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1.1,55.91397849,26.73913043,5.080356111,0.549641718,,2.461397769,,6.83722E-06,,0.000277908,,0.000371926,,,,,,,
Belondiridae,Probelondira,kirjanovae,Female,,5,1,h,,h5,,,,1.230,1230.000,46.000,26.739,0.550,0.001,0.008,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1.1,55.91397849,26.73913043,5.080356111,0.549641718,,0.302106018,,8.39183E-07,,5.76281E-05,,7.23757E-05,,,,,,,
Belondiridae,Swangeria,fragilis,Female,,5,1,h,,h5,,,,1.100,1100.000,36.000,30.556,0.642,0.001,0.009,0.010,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1.1,55.91397849,30.55555556,5.080356111,0.641878858,,0.412008468,,1.14447E-06,,7.27268E-05,,9.21178E-05,,,,,,,
Belondiridae,Syncheilaxonchium,nairi,Female,,5,1,h,,h5,,,,2.600,2600.000,46.500,55.914,5.080,0.008,0.040,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,55.91397849,55.91397849,5.080356111,5.080356111,,25.81001821,,7.16945E-05,,0.001619408,,0.002372579,,,,,,,
Brevibuccidae,Plectonchus,ateri,Female,G301,1,3,b,,b1,,3.2,,0.694,694.000,23.900,29.038,0.366,0.003,0.006,0.009,,,Brevibuccidae,Brevibuccidae,Female,1,3,b,8,0.661727459,0.263636939,0.005514395,0.002196974,0.008099866,0.002292208,0.013614262,0.004486436,,2.05,0.585,43.61702128,23.33333333,2.437507073,0.238194444,,,2.05,0.585,43.61702128,23.33333333,2.437507073,0.238194444,,0.13375969,0.263636939,9.28887E-06,0.002196974,3.12794E-05,0.002292208,7.46594E-05,0.004486436,,,,,,
Brevibuccidae,Plectonchus,cunicularii,Female,G301,1,3,b,,b1,,3.2,,0.752,752.000,19.300,38.964,0.714,0.006,0.009,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.585,43.61702128,23.33333333,2.437507073,0.238194444,,0.509140732,,3.5357E-05,,8.524E-05,,0.000230394,,,,,,,
Brevibuccidae,Plectonchus,extrematus,Female,G301,1,3,b,,b1,,3.2,,0.825,825.000,33.000,25.000,0.322,0.003,0.005,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.585,43.61702128,23.33333333,2.437507073,0.238194444,,0.103855133,,7.21216E-06,,2.58724E-05,,6.04045E-05,,,,,,,
Brevibuccidae,Plectonchus,hunti,Female,G301,1,3,b,,b1,,3.2,,1.005,1005.000,29.500,34.068,0.729,0.006,0.009,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.585,43.61702128,23.33333333,2.437507073,0.238194444,,0.531457257,,3.69068E-05,,8.80271E-05,,0.00023893,,,,,,,
Brevibuccidae,Plectonchus,molgos,Female,G301,1,3,b,,b1,,3.2,,0.585,585.000,22.400,26.116,0.249,0.002,0.004,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.585,43.61702128,23.33333333,2.437507073,0.238194444,,0.062187509,,4.31858E-06,,1.76113E-05,,3.93719E-05,,,,,,,
Brevibuccidae,Plectonchus,sucicola,Female,G301,1,3,b,,b1,,3.2,,2.050,2050.000,47.000,43.617,2.438,0.020,0.023,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.7,43.61702128,23.33333333,2.437507073,0.238194444,,5.941440733,,0.0004126,,0.000538188,,0.001893245,,,,,,,
Brevibuccidae,Plectonchus,wyganti,Female,G301,1,3,b,,b1,,3.2,,0.700,700.000,30.000,23.333,0.238,0.002,0.004,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,23.33333333,23.33333333,0.238194444,0.238194444,,0.056736593,,3.94004E-06,,1.64404E-05,,3.64771E-05,,,,,,,
Brevibuccidae,Plectonchus,wyganti,Female,G301,1,3,b,,b1,,3.2,,0.700,700.000,30.000,23.333,0.238,0.002,0.004,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,23.33333333,23.33333333,0.238194444,0.238194444,,0.056736593,,3.94004E-06,,1.64404E-05,,3.64771E-05,,,,,,,
Bunonematidae,Aspidonema,stammeri,Female,,1,3,b,,b1,,3.2,,0.365,365.000,12.000,30.417,0.211,0.002,0.004,0.005,,,Bunonematidae,Bunonematidae,Female,1,3,b,17,0.121695465,0.02094153,0.001014129,0.000174513,0.002344158,0.000310474,0.003358287,0.000484812,,0.435,0.2265,32.22222222,14.70588235,0.282280093,0.03379109,,,0.435,0.2265,32.22222222,14.70588235,0.282280093,0.03379109,,0.04454431,0.02094153,3.09335E-06,0.000174513,1.37123E-05,0.000310474,2.98313E-05,0.000484812,,,,,,
