system:index,Abs_Lat,Annual_Mean_Radiation,Annual_Mean_Temperature,Annual_Precipitation,Aridity_Index,Bacterivores,Bulk_Density_15cm,CContent_15cm,CatIonExcCap_15cm,Clay_Content_15cm,CoOfVar_EVI_Hetero_1km,Contrast_EVI_Hetero_1km,CorFragVolPerc_15cm,Correlation_EVI_Hetero_1km,Depth_to_Bedrock,Dissimilarity_EVI_Hetero_1km,EVI,Entropy_EVI_Hetero_1km,Evenness_EVI_Hetero_1km,Fpar,Fungivores,Global_Biomass_IPCC,Gpp,Herbivores,Highest_Weekly_Radiation,Homogeneity_EVI_Hetero_1km,Human_Development_Percentage,Human_Footprint_2009,Isothermality,Lai,Lowest_Weekly_Radiation,Max_Temperature_of_Warmest_Month,Maximum_EVI_Hetero_1km,Mean_Diurnal_Range,Mean_Temperature_of_Coldest_Quarter,Mean_Temperature_of_Driest_Quarter,Mean_Temperature_of_Warmest_Quarter,Mean_Temperature_of_Wettest_Quarter,Min_Temperature_of_Coldest_Month,NDVI,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,Nadir_Reflectance_Band4,Nadir_Reflectance_Band5,Nadir_Reflectance_Band6,Nadir_Reflectance_Band7,Npp,Omnivores,OrgCStockTHa_5to15cm,PET,Pixel_Lat,Pixel_Long,Population_Density,Precipitation_Seasonality,Precipitation_of_Coldest_Quarter,Precipitation_of_Driest_Month,Precipitation_of_Driest_Quarter,Precipitation_of_Warmest_Quarter,Precipitation_of_Wettest_Month,Precipitation_of_Wettest_Quarter,PredProb_of_R_Horizon,Predators,Radiation_Seasonality,Radiation_of_Coldest_Quarter,Radiation_of_Driest_Quarter,Radiation_of_Warmest_Quarter,Radiation_of_Wettest_Quarter,Range_EVI_Hetero_1km,Sand_Content_15cm,Shannon_Index_1km,Silt_Content_15cm,Simpson_Index_1km,Std_EVI_Hetero_1km,Temperature_Annual_Range,Temperature_Seasonality,Total_Number,Tree_Density,Unidentifi,Uniformity_EVI_Hetero_1km,Variance_EVI_Hetero_1km,WWF_Biome,eastness,elevation,hillshade,northness,pHinHOX_15cm,slope,.geo
0000b5a0a7f388dcb78c,64.86250305,75.70071411,-2.345833302,603,12370.33984,164.7074255,1100,57,39,18,459,161496,2,-920,200,21953,1992.364868,19877,8362,22.28585815,90.69265582,3300,6334.285156,107.3373506,182.7079926,5087,0,9.758628845,21.05957794,5.461788654,1.40467,19.60000038,3371,9.308333397,-17.58333397,-9.699999809,13.0666666,11.30000019,-24.60000038,3956.580322,1224.255249,2397.519775,1246.268799,1350.130249,1787.221802,911.3842163,391.782135,3448.271729,90.65876991,73,480.9970398,64.86250305,57.62916565,1.867455244,29.84936905,119,28,93,200,73,207,23,67.19489553,0.844603598,12.4035635,54.21784592,152.958374,116.4602661,841,39,14160,43,6955,208,44.20000076,1221.581421,538.8659889,53010.82031,18.27489159,1881,58541,6,0.974915564,86.49697876,172.9667664,-0.214591369,48,2.033240795,"{""type"":""Point"",""coordinates"":[57.629155436696,64.86250138267211]}"
00004651ce19f3136817,66.10416412,78.05601501,-5.141666889,451,11644.97754,644,540,431,79,27,328,20000,4,4767,200,11270,408.4909668,23191,9202,15.04233551,162,0,2031.852295,1390.5,189.029007,5238,0,0,18.87417221,3.074075937,0.334666997,19,1905,8.550000191,-20.60000038,-18.86666679,11.75,10.63333321,-26.29999924,1761.311768,2571.027832,2806.953613,2568.696533,2642.712402,1589.099243,720.4874268,355.4707947,1246.089111,45,160,395.0007935,66.10416412,66.62916565,0.805288792,43.36135864,68,20,63,179,69,180,5,67.5,0.862548888,9.107883453,29.012146,150.0405273,150.0405273,587,31,16488,42,7857,149,45.29999924,1316.770874,2309,13644.88184,0,1136,19591,6,-0.637806952,3.033483267,180.9997253,-0.76625669,49,0,"{""type"":""Point"",""coordinates"":[66.62915251465706,66.10415268510934]}"
000045f2688d894db3ba,65.91249847,78.19839478,-4.849999905,447,11820.0127,473,337,408,54,18,564,106003,3,-385,200,26553,1683.730347,27879,9299,22.08934402,115,1098.298828,5631.450195,324,189.0440063,2849,0,0,20.47930336,5.266791344,0.391333014,19,1091,9.399999619,-20.16666603,-18.64999962,12.03333282,12.03333282,-26.89999962,3367.078613,2169.636475,3132.291016,2298.083496,2293.428467,2229.71582,1067.756104,485.1513367,3306.405518,83,115,390.0015564,65.91249847,67.3125,0.805288792,46.26148224,66,16,57,182,69,182,16,14,0.85526377,9.347985268,37.12580872,149.6798401,149.6798401,818,44,19336,38,8324,226,45.90000153,1315.95105,1009,24611.16797,0,691,51306,6,-0.027128041,2.983539581,180.0332489,0.979580402,49,0,"{""type"":""Point"",""coordinates"":[67.31250058722817,65.91250104176756]}"
00006c0e854e7650941c,67.4375,75.22467804,-5.654166698,559,11225.83008,1589.792216,834,45,25,18,524,129684,4,-58,200,30248,1226.30957,28175,9312,21.38650322,1100.85066,300,3322.338867,35.91137771,184.5599976,2396,0,3.93290472,19.71305084,5.011419773,0.242667004,17.10000038,1105,8.358333588,-19.43333244,-14.3166666,9.899999619,9.116666794,-25.29999924,2557.797852,3522.49585,4271.436035,3539.436523,3574.450928,2988.97583,1408.102905,648.1414795,1931.630005,780.912301,58,367.0022583,67.4375,63.82916641,4.130405903,24.28551865,121,30,100,179,65,186,16,199.0760602,0.878601074,8.972301483,35.74928284,145.5216827,115.153244,835,36,19022,46,8307,243,42.40000153,1196.959106,3809.783183,965.1077271,103.2489019,652,65037,11,-0.901337147,101.1345978,184.9683228,0.398713261,50,1.983861208,"{""type"":""Point"",""coordinates"":[63.829153423735846,67.43750054664429]}"
00002656ec9683a11dbf,67.4291687,75.22467804,-5.695833206,563,11284.02539,2749.628964,872,33,26,18,549,121691,4,-231,200,28500,1387.21228,26172,9155,21.92677879,1697.832632,300,3215.119629,296.9388738,184.5599976,2707,0,5.554571152,19.60900497,5.160222054,0.242667004,17,1257,8.275000572,-19.43333435,-14.36666679,9.833333015,9.033332825,-25.20000076,2678.858398,3475.259521,4285.572754,3466.72583,3514.012939,3039.946045,1429.784424,668.5349731,1902.922485,715.2092667,57,365.9992065,67.4291687,63.82916641,4.13040638,24.24756241,122,30,100,180,65,187,17,123.7362782,0.878601074,8.972301483,35.74928284,145.5216827,115.153244,876,36,18546,47,8199,251,42.20000076,1194.168579,5690.445495,38.3349762,107.0994797,822,60619,11,-0.968864799,114.14991,190.8508759,0.246312007,50,2.983538866,"{""type"":""Point"",""coordinates"":[63.829153423735846,67.42915225492027]}"
000058540d02fc6ca27a,67.84583282,74.12582397,-6.016666889,549,11447.96387,151.8811262,1069,76,27,15,462,74652,3,1559,200,19789,1228.755249,26810,9091,21.99065971,30.58503564,300,3195.844238,7.13307744,184.7019958,4022,0,0.471740901,20.21791649,5.30856514,0.174193993,16.20000076,1261,8.350000381,-19.39999962,-14.91666698,9.183333397,8.433333397,-25.10000038,2383.469971,3507.6875,4791.794434,3919.069824,3930.545166,3187.762695,1454.210693,629.3639526,1823.819214,154.1485437,82,352.0031128,67.84583282,63.37083435,0.112987936,24.99730301,119,29,97,175,63,184,20,31.59971608,0.892122567,11.78087711,34.84350967,144.4085541,113.4883881,807,38,19089,46,8195,220,41.30000305,1170.276489,375.347499,0,0,769,44878,11,0.611355722,182.2010193,178.0491486,-0.790681779,51,1,"{""type"":""Point"",""coordinates"":[63.37085016140262,67.84584870849991]}"
00003c6639e172ea6bc3,68.37083435,70.90087891,0.745833337,367,11063,16124.566,1053,95,19,10,1136,353975.7864,17,1076,196,52618,-177.7282715,28859,9704,18.93837547,1484.32,898.8790894,684.7999878,3243.214,178.2660065,1746,0,13.35220146,25.1398201,4.845938206,0.166128993,15.19999981,1003,7.491666794,-8.399999619,-1.766666532,11.05000019,11.05000019,-14.60000038,866.6882935,2108.392334,1967.432617,2298.463623,2240.108154,1039.799072,358.8417053,178.3036346,416.6000061,1396.874,72,376,68.37083435,19.04583359,2.713229656,41.92783356,71,14,51,140,61,140,27,0,0.863620937,8.348858833,77.70333099,138.9766998,113.3488998,1590,50,24062,41,9010,476,29.79999924,775.3165283,22248.974,91821.50781,,617,214478,11,-0.003987252,342.0164795,180.0164795,0.999510407,56,0,"{""type"":""Point"",""coordinates"":[19.045819669155563,68.37084853804764]}"
00007da073354e4d3e94,68.32917023,70.42392731,-0.462500006,381,11401.82422,188.7765727,1067,73,18,9,323,33580,15,2189,182,15121,1604.99292,26437,8868,24.96090126,60.55097614,899.598938,3945.071289,213.7093275,176.4369965,4229,0,2.465161324,22.08049965,5.991875648,0.182257995,14.69999981,1258,6.491666794,-9.699999809,-2.416666746,9.866666794,9.866666794,-14.69999981,3299.489746,2284.702881,3166.868408,2511.542969,2432.938721,2464.253906,1334.315918,575.4838867,2442.896484,60.55097614,78,363.9931335,68.32917023,18.87083244,2.713229895,41.42136765,74,15,56,147,63,147,34,7.123644252,0.859129786,8.507094383,67.79034424,137.0628357,120.823555,542,51,14728,40,7319,151,29.39999962,800.3667603,530.7114967,9712.674805,0,784,21262,11,0.032590836,511.0119019,180.032959,0.999345839,53,3.983257294,"{""type"":""Point"",""coordinates"":[18.870819725972986,68.32915196271638]}"
0000467ab1347f8ac7c3,68.32917023,70.42392731,-0.412500024,377,11432.66992,510.0946372,1070,67,17,9,349,28221,14,3808,182,13813,1577.30188,26366,8905,24.73962402,78.94321767,899.598938,5050.318848,856.2302839,176.4369965,4507,0,2.493840694,22.19387817,5.905050278,0.182257995,14.69999981,1361,6.525000095,-9.649999619,-2.366666794,9.866666794,9.866666794,-14.69999981,3325.964111,2230.973145,3138.019531,2516.041016,2406.407715,2439.567383,1323.581665,577.4866943,3458.580078,42.50788644,72,362.9951782,68.32917023,18.86249924,2.713229656,41.37605286,73,15,55,146,62,146,33,18.21766562,0.859129786,8.507094383,67.79034424,137.0628357,120.823555,545,51,15391,40,7492,161,29.39999962,798.3053589,1505.993691,11782.29883,0,807,22758,11,0.101348385,512.9457397,179.0496826,0.994691312,54,3.983257294,"{""type"":""Point"",""coordinates"":[18.8625163175378,68.32915196271638]}"
0000f5e45ec5474dbeb3,68.32917023,70.42392731,-0.37499994,385,11452.74414,374.0734735,1065,76,16,9,316,20892,16,3476,179,11574,1699.276001,24269,8995,26.21487427,108.6019762,900,4981.15332,1502.327337,176.4369965,5133,0,7.108931065,22.20319557,5.952126503,0.182257995,14.60000038,1929,6.483333588,-9.550000191,-2.366666555,9.816666603,9.816666603,-14.60000038,3418.350098,2272.202148,3194.797363,2498.657715,2442.142822,2438.636475,1330.808716,578.0744629,3376.373291,114.6354193,71,364.9934998,68.32917023,18.84583282,2.713229656,41.13211441,76,15,56,148,63,148,32,30.16721561,0.859129786,8.507094383,67.79034424,137.0628357,120.823555,509,51,15476,40,7565,146,29.20000076,790.5938721,2129.805422,24644.61133,0,1105,18377,11,0.147447497,521.9428711,178.8677216,0.987133741,54,3.049686193,"{""type"":""Point"",""coordinates"":[18.845819734089762,68.32915196271638]}"
00005f89a50d54f8efe6,68.32917023,70.42392731,-0.37500006,376,11377.73047,250.6732187,1069,72,17,9,371,23020,15,5259,183,12523,1622.663452,26204,8944,25.05244637,160.6879607,899.4385376,5273.200195,719.8820639,176.4369965,4788,0,6.247912884,22.22222137,5.796679974,0.182257995,14.69999981,1480,6.533333302,-9.616666794,-2.349999905,9.899999619,9.899999619,-14.69999981,3347.179199,2271.379639,3152.444336,2500.087646,2413.512939,2422.856201,1311.335693,575.5100098,3663.399902,70.7027027,71,362.9992676,68.32917023,18.85416603,2.713229895,41.52197647,73,15,55,146,62,146,32,6.427518428,0.859129786,8.507094383,67.79034424,137.0628357,120.823555,547,51,15995,40,7652,170,29.39999962,797.0072021,1208.373464,12039.33398,0,842,23907,11,0.190724969,515.8625488,178.0008545,0.981509566,54,3.999719381,"{""type"":""Point"",""coordinates"":[18.854168025813784,68.32915196271638]}"
0000c184be386ef78ae6,57.11249924,102.7108688,8.033333778,776,15606.04199,811.2285867,1208,47,13,11,1277,305955,6,5116,194,43615,3918.788086,28709,9611,50.00882721,0,500,14870,1686.501535,206.9219971,2224,44,6.891473293,29.7674408,13.90416813,14.78030014,18.20000076,999,6.400000095,1.366666675,3.166666508,15.26666737,8.899999619,-3.299999952,6133.148926,617.352417,2816.633545,370.9866028,669.3710938,2896.506592,1916.734131,947.3943481,8009.600098,1238.191001,48,527.9983521,57.11249924,8.970833778,6.81202364,26.53843117,179,41,135,188,91,265,36,170.7849656,0.670516372,36.87723923,96.96850586,176.5696869,59.31100845,2257,72,23695,17,8944,653,21.5,578.3099976,4077.491054,8741.02832,170.7849656,605,335734,4,0.674135029,9.066648483,179.9997253,-0.73137486,57,0,"{""type"":""Point"",""coordinates"":[8.970822940215822,57.1125038988723]}"
0000aab6797a10ac78ae,55.78749847,101.9924927,7.704166412,844,14527.17383,1100.668455,1315,39,9,9,522,180033,6,712,200,35611,3808.661133,28614,9287,47.38985443,0,500,10535.46973,81.53099667,200.5809937,1990,97,12.56024551,32.23870087,13.05149651,16.48390007,18.89999962,1061,7.608333111,0.666666627,2.950000048,15.26666641,8.366666794,-4.699999809,5902.475098,719.3110962,2888.515869,479.1746826,780.9470215,2781.546143,1961.234375,1024.257446,6667.891602,224.2102408,37,571.9981079,55.78749847,9.1875,15.56004524,23.97999763,200,47,152,210,97,277,12,0,0.651350319,37.78536987,96.41982269,172.1821594,53.33946228,1243,73,21384,19,8595,311,23.59999847,601.2957764,1528.706187,82.66714478,122.296495,624,99078,4,0.075492404,72.91497803,180,0.994791448,54,0.983263373,"{""type"":""Point"",""coordinates"":[9.187519458729666,55.78750432906136]}"
0000cb5f96f26d44f8a7,56.27916718,102.2477188,7.929166794,805,13265.03223,1495.681853,1069,77,15,6,280,23494,9,1708,198,11213,3006.721924,23482,8687,54.45882416,401.481956,7300,13778.59961,333.4442522,202.5,5622,0,7.711893082,32.57575989,17.80277443,15.58100033,18.89999962,1898,7.525000095,1.000000119,3.233333349,15.38333321,8.600000381,-4.199999809,7029.056152,269.4555969,1732.215576,157.2208252,335.7347412,1657.952148,916.2263184,384.2399292,8716.799805,159.3105722,74,588,56.27916718,9.087499619,19.30877876,24.08957863,197,41,143,202,89,262,34,0,0.655500412,37.72263718,96.95344543,173.5676117,60.70326233,421,82,14137,13,7238,113,23.09999847,593.99823,2534.956135,81512.55469,145.0375011,1132,14221,4,0.748287082,54.88360214,180,0.652758181,45,0,"{""type"":""Point"",""coordinates"":[9.087519491196767,56.279155875001855]}"
0000fb3fed30b9f3ac6d,56.49583435,102.2510147,7.599999905,715,13383.20508,975.5,1258,46,11,8,795,292118,8,3804,200,42692,3813.779297,29598,9661,48.02412033,743.25,503.6162109,11300.60059,540.75,204.1459961,1909,76,7.150533199,31.19658279,13.48714066,14.92770004,18.79999924,744,7.300000191,0.550000012,6.349999905,15.25,12.08333302,-4.599999905,6051.037598,617.5708008,2790.702881,377.8922119,677.1494751,2791.916504,1958.533691,995.4924316,6837.141113,75,42,534.9973755,56.49583435,9.587499619,17.50033951,23.33753014,175,39,124,197,75,223,14,32.5,0.66675055,36.45396805,96.02807617,181.2303009,60.19202423,1745,73,22765,19,8872,490,23.39999962,607.8800659,2456.5,10287.73926,179,541,219561,4,-0.017519591,42.90214539,180.0669556,0.991513312,60,0.983522773,"{""type"":""Point"",""coordinates"":[9.587519328861267,56.49585239351569]}"
0000fc62b7f7b3f3d604,55.92083359,105.0262527,8.133333206,591,10886.02148,367.0483885,1346,34,16,17,506,214705,6,-876,200,34955,3888.266357,26298,8801,44.24106979,0,500,10002.89453,81.56630856,208.3300018,3047,72,18.38184738,25.7164402,13.12601566,16.53549957,19.10000038,1940,5.683333397,1.016666651,2.883333445,15.88333321,9.016666412,-3,5554.915527,806.1806641,2962.163574,529.4885864,848.4683228,2695.05835,1988.867554,1078.39563,6073.20459,142.74104,37,564,55.92083359,10.17083359,60.68095779,21.96648216,114,30,102,167,61,182,14,0,0.656079173,38.39689255,87.88176727,178.7594604,71.77406311,1228,53,18466,30,7955,334,22.10000038,618.8050537,591.3557371,0,0,931,105606,4,-0.420045018,14.19973946,180.9829865,-0.896004975,65,0,"{""type"":""Point"",""coordinates"":[10.17082255061063,55.92085258020152]}"
0000ef805c3fb9872c57,55.22083282,108.2087555,8.754166603,572,12043.96973,,1388,27,19,21,312,55839,6,1829,200,17781,3854.73999,26049,9490,46.42052078,,499.6398926,9581.702148,,211.1970062,4215,100,16.21275902,23.78234291,14.21724415,17.39609909,19.20000076,1248,5.208333492,1.516666651,3.466666698,16.61666679,16.28333282,-2.700000048,5581.173828,801.9038696,3044.096191,470.1977234,842.6582031,2693.412109,1953.650757,1085.668091,5531.489258,,32,488.9980774,55.22083282,11.33749962,26.06908035,21.12514305,125,30,100,165,60,174,9,,0.65349853,39.72757721,90.2254715,183.7735443,159.3045349,676,46,19041,33,8387,207,21.90000153,630.2613525,1000,20.13197327,,822,34434,4,0.030452065,6.900053978,180,-0.972990632,70,0,"{""type"":""Point"",""coordinates"":[11.337518760687031,55.22085280747121]}"
00002aec54b2435cd7da,55.32083511,108.2087555,8.5625,599,12359.97559,1882.730279,1382,25,16,17,618,235619,7,539,200,38679,3730.914795,27569,9293,44.28419113,198.9252577,500,10156.08398,1387.073585,211.1970062,2291,88,14.2802248,26.17521286,12.61243057,17.39609909,19.5,1269,6.125,0.983333349,3.200000048,16.70000076,16.18333244,-3.900000095,5469.39209,816.6976318,3019.419189,512.0794678,831.9505005,2725.934814,2042.666504,1135.953247,6007.373047,3.555358652,30,483.0019226,55.32083511,11.3791666,41.32044601,20.97737503,131,31,104,173,62,182,11,221.9867948,0.65349853,39.72757721,90.2254715,183.7735443,159.3045349,1312,53,20851,31,8550,379,23.39999962,649.1607056,3694.271275,0,,705,134877,4,-0.507447779,26.08346748,180.0332184,-0.850711048,67,0,"{""type"":""Point"",""coordinates"":[11.37917045272946,55.32085277500411]}"
00005979b604df57fe39,55.40416718,108.1112518,8.533333778,605,12520.0127,484.752919,1416,28,14,17,1366,209861,5,3413,200,35348,2507.262939,28806,9616,28.90131569,90.55823761,0,7683.000001,306.2999213,211.4949951,2499,97,42.33646011,26.76991081,5.971491337,17.37870026,19.10000038,1035,6.050000191,1.333333373,3.400000095,16.25,15.98333359,-3.5,4586.576172,732.1251221,2062.007324,457.6355896,701.8462524,2089.066406,1699.020752,1131.653198,5061,1.331738788,34,479.9995117,55.40416718,11.33749962,612.4428711,21.06923866,132,31,104,174,62,183,8,5.326955154,0.654292345,39.58604431,90.11525726,183.7030792,159.1816101,2326,57,23031,26,8902,491,22.60000038,619.6052246,940.2075846,1313.407837,51.93781275,603,164079,4,-2.48E-04,31.94929504,180.0170593,0.985836565,65,0.033214495,"{""type"":""Point"",""coordinates"":[11.337518760687031,55.40415615908898]}"
0000480a32ada22071d2,56.52083206,107.4281769,8.216666222,563,11156,612.6442845,1212,72,21,17,1203,1067167,7,-1167,200,76833,333.1853333,21569,9708,37.16666794,102.1073808,0,9767.400391,673.908713,215.4810028,2033,4,17.10334015,26.12403107,8.741228104,16.77939987,18.5,1583,5.616666794,1.450000048,3.099999905,15.75,15.13333321,-3,1750.159302,231.1113739,492.0485229,246.369751,386.0294189,349.8871765,328.5087585,177.4107361,6720,285.9006661,58,519,56.52083206,10.86250019,25.21520233,23.83583641,103,28,94,164,60,175,31,61.26442845,0.660331845,39.03459931,79.23075868,183.8905335,137.8076935,1856,55,18892,28,8395,666,21.5,593.2166748,2103.412044,5012.891605,367.5865707,1210,485022,4,0.282959908,0.966785192,180,0.946070552,63,0.966785192,"{""type"":""Point"",""coordinates"":[10.862518914905753,56.52085238539892]}"
0000c4a32c713b234493,56.82916641,103.5732117,7.533333302,642,12432.10645,1062.777623,1284,29,13,12,540,109245,8,3540,200,24116,3509.252686,27108,9027,44.41255188,20.43803121,500,10389.72852,347.4465306,208.3880005,3870,61,13.63412285,30.05698013,12.28304958,14.79650021,18.89999962,1146,7.033333302,0.433333278,2.650000095,15.33333302,11.96666622,-4.5,5538.016113,811.6849365,2867.413086,501.2525635,831.8594971,2669.414795,1895.175049,1049.28772,6484.933105,429.1986554,36,555,56.82916641,9.945833206,13.5391674,24.49886513,142,34,108,182,72,207,12,40.87606242,0.670860112,36.70155334,97.0164032,184.6299286,60.5341835,1106,62,19231,26,8194,323,23.39999962,611.593811,1941.612965,2295.935547,40.87606242,739,85373,4,-0.913592458,39.5105896,182.9333496,-0.310210109,61,1,"{""type"":""Point"",""coordinates"":[9.945822623661604,56.8291556964328]}"
0000924e6f53408a5321,56.02083206,107.7641373,8.300000191,565,11679.01367,1030.648029,1146,69,16,13,1214,217381,7,3853,195,36457,2737.427002,29129,9614,39.15652084,1062.360276,7285.940918,10798.7998,50.00777421,213.4299927,2523,25,9.405479431,24.24242401,9.670521736,17.09679985,18.79999924,997,5.333333015,1.116666675,3.049999952,16.23333359,15.60000038,-3.200000048,5228.520508,606.3712769,2011.321655,338.2319031,564.8772583,2240.606934,1651.358521,841.4138184,6493.600098,21.95463258,66,518,56.02083206,11.9958334,176.1957855,23.72008705,123,28,96,174,64,180,29,2.43940362,0.655401587,39.56721496,90.05162811,183.4528503,158.4570007,1999,67,22874,20,8876,492,22,624.3105469,2202.781469,27926.10742,35.37135249,580,187010,4,-0.836722612,4.016005516,181.0164795,0.546439469,58,0.016478337,"{""type"":""Point"",""coordinates"":[11.995821958086067,56.020852547734414]}"
00000d46c6bf7c9f8e11,56.01250076,107.7641373,8.237500191,575,11621.96387,836.5509011,1269,25,15,19,931,893625,6,-2820,200,70375,685.0497437,18840,9796,34.87041473,756.4215045,738.5744019,5468.799805,509.6229628,213.4299927,2181,5,16.55360222,22.69585037,7.719771385,17.09679985,18.70000076,2062,4.924999714,0.966666639,2.983333349,16.25,15.5,-3,1444.428345,538.9732056,1033.232422,332.7462463,672.7376099,1081.930786,787.3424072,399.476532,3621.199951,9.615527599,31,524,56.01250076,12.08749962,187.0450897,23.59137535,123,28,99,176,64,184,17,9.615527599,0.655401587,39.56721497,90.05162811,183.4528503,158.4570007,1902,53,19062,28,8438,573,21.70000076,628.0928345,2250.033458,5855.641602,128.2070347,1628,332017,4,-0.587256432,3.20062685,181.0162048,-0.807698846,62,0.016478382,"{""type"":""Point"",""coordinates"":[12.087518517183783,56.012504256010395]}"
000050148bad12921273,56.02083206,107.7641373,8.204166412,577,11768.85645,333.3918562,1177,68,16,13,689,155890,6,1712,192,29628,3501.002197,26475,8993,51.86848831,110.6322752,0,12505.85938,145.0179823,213.4299927,3141,15,12.90047646,22.8494606,17.51140213,17.09679985,18.70000076,1420,4.958333015,0.966666639,2.949999809,16.21666718,15.4333334,-3,6368.697266,457.3163147,2320.993164,296.9112854,540.763855,2331.366211,1465.423218,694.967041,6950.825684,5.980122982,70,520.0029297,56.02083206,12.07916641,121.8592377,24.19155884,123,28,98,177,65,185,30,4.485092236,0.655401587,39.56721497,90.05162811,183.4528503,158.4570007,1343,71,18699,17,8138,347,21.70000076,626.7718506,666.7837125,41893.84766,67.27638354,811,94793,4,-0.104975909,11.1662674,180.0164795,-0.993486047,55,0.967065334,"{""type"":""Point"",""coordinates"":[12.079170225459762,56.020852547734414]}"
0000edb557f2c4c82bab,55.97083282,108.6819,7.916666508,600,11778.74707,2337.4,1174,58,13,10,605,178369,7,3018,200,34289,3934.23291,27671,9476,50.42952728,362.7333333,6897.571777,12792.99609,1699.866667,214.7630005,2434,5,15.05682278,26.32743263,20.42204666,17.3526001,18.60000038,1078,5.949999809,0.633333325,2.816666603,15.88333321,15.1833334,-4,6578.383301,424.8937073,2552.689941,259.3242798,467.7141724,2482.883789,1546.043335,698.9437866,7681.333008,0,62,534.0072021,55.97083282,12.28750038,99.76874542,22.43441391,128,29,107,180,65,189,15,0,0.653110147,40.10416031,91.06099701,184.6186218,159.5773773,1399,65,21108,25,8638,366,22.60000038,626.6952515,4400,57768.34766,0,721,123969,4,-0.92492044,54.15130234,183.9662018,-0.376313359,51,0.999719501,"{""type"":""Point"",""coordinates"":[12.287518452249584,55.970852563967966]}"
0000ab187ff9cd99ec0d,55.97916794,108.6819,8.033332825,591,11596.96387,3316.25,1219,48,14,14,537,173978,6,2471,200,34906,4077.745605,28387,9661,48.16759109,1783.666667,3548.90625,13345.69336,14685.08333,214.7630005,1970,32,12.33946609,26.12809372,17.15895844,17.3526001,18.89999962,972,5.983333111,0.649999976,2.916666746,16.08333397,15.35000038,-4,6283.703613,596.2526245,2806.432373,372.7556763,630.5537109,2692.829834,1707.974121,769.604126,7751.336426,0,50,532.001709,55.97916794,12.26249981,114.6564026,22.61257362,125,29,105,178,64,188,9,0,0.653110147,40.10416031,91.06099701,184.6186218,159.5773773,1151,62,23663,24,8967,338,22.89999962,632.7980347,19785,37164.87891,0,619,114344,4,-0.978529513,19.28425217,183.0167542,-0.205273584,58,1,"{""type"":""Point"",""coordinates"":[12.26251846036636,55.97915597240315]}"
